sample_id,system,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
22299596,Gold,0.4878048780487805,0.358974358974359,0.3414634146341463,0.3414634146341463,0.9347538948059082,0.9205799102783203,0.9276127815246582,0.0003070916067474691,0.0,0.00010427454650101459,0.0033839624375104904,0.4657962424617236,0.9897959183673469,['NULL']
35521849,PtGen,0.28571428571428575,0.049999999999999996,0.23809523809523808,0.23809523809523808,0.8761002421379089,0.8592747449874878,0.867605984210968,1.1247257031124824,0.6666666666666666,0.4425101381823359,0.588366207977136,0.7600137277229412,0.10810810810810811,['NULL']
19311364,BERTS2S,0.5641025641025641,0.21621621621621623,0.46153846153846156,0.46153846153846156,0.9224917888641357,0.9272885322570801,0.9248839616775513,2.2425540212836332,0.6666666666666666,0.677716913789185,0.6086478549210975,0.9777418435901725,0.0,['NULL']
22534665,TConvS2S,0.358974358974359,0.27027027027027023,0.358974358974359,0.358974358974359,0.876107931137085,0.864540696144104,0.8702858686447144,0.4336908990475416,0.3333333333333333,0.1579409970229654,0.2951717699567477,0.7130118136254835,0.014084507042253521,['intrinsic']
34461949,BERTS2S,0.2608695652173913,0.04545454545454545,0.17391304347826086,0.17391304347826086,0.8844907283782959,0.8602776527404785,0.8722161650657654,0.18699577082933203,0.3333333333333333,0.07479034164659913,0.22534626722335815,0.8361634762122714,0.006896551724137931,['NULL']
35337082,Gold,0.5333333333333332,0.23255813953488372,0.4,0.4,0.880489706993103,0.8737926483154297,0.8771283626556396,0.93445897288239,0.6666666666666666,0.23671500595400094,0.3989880432685216,0.4384892245057885,0.8396946564885496,['NULL']
40682974,TranS2S,0.4117647058823529,0.125,0.3529411764705882,0.3529411764705882,0.8760595321655273,0.8541561365127563,0.8649691939353943,0.920634064596519,0.6666666666666666,0.268590548124143,0.4986722966035207,0.9156558254385383,0.0,['NULL']
14844413,TranS2S,0.5294117647058824,0.0625,0.23529411764705882,0.23529411764705882,0.916293740272522,0.893402099609375,0.9047031402587891,0.2305320843940766,0.3333333333333333,0.08240322605998555,0.23377451300621033,0.7552508034380563,0.012048192771084338,['NULL']
37539801,TConvS2S,0.5555555555555556,0.375,0.5555555555555556,0.5555555555555556,0.9242814779281616,0.9248740077018738,0.9245776534080505,0.5435338266578474,0.3333333333333333,0.2546271642749925,0.33870283762613934,0.4683138621704919,0.8035714285714286,['NULL']
12620805,PtGen,0.43478260869565216,0.0909090909090909,0.30434782608695654,0.30434782608695654,0.8291308879852295,0.821900486946106,0.8254998326301575,0.13633946903529093,0.3333333333333333,0.04834024692274746,0.18726138273874918,0.698808474914871,0.0072992700729927005,['NULL']
37551923,BERTS2S,0.45714285714285713,0.12121212121212122,0.34285714285714286,0.34285714285714286,0.8922914266586304,0.9155989289283752,0.9037948846817017,0.06895025891356989,0.6666666666666666,0.025368187530898516,0.1523331254720688,0.7823928480665983,0.009174311926605505,['NULL']
26065545,TConvS2S,0.04878048780487805,0.0,0.04878048780487805,0.04878048780487805,0.8613406419754028,0.8185302019119263,0.8393899202346802,0.29901354267243835,0.3333333333333333,0.12345602153848399,0.23993698755900064,0.7165127798463359,0.015151515151515152,['NULL']
36249926,TranS2S,0.3157894736842105,0.1111111111111111,0.2105263157894737,0.2105263157894737,0.8765848875045776,0.8860597610473633,0.8812968134880066,1.7077856760875747,1.0,0.617867907860517,0.6756356389572223,0.9257163731381297,0.0,['NULL']
36892561,Gold,0.5957446808510638,0.4888888888888889,0.5957446808510638,0.5957446808510638,0.9097007513046265,0.8655660152435303,0.8870847225189209,0.494071742144796,0.6666666666666666,0.18270101133212338,0.37912054856618244,0.8018482202250098,0.010416666666666666,['NULL']
24553569,TranS2S,0.4,0.12121212121212122,0.2285714285714286,0.2285714285714286,0.8834437131881714,0.9018645882606506,0.8925591111183167,0.23974596040760457,0.0,0.08830318798226533,0.26092801491419476,0.6351196115863496,0.021739130434782608,['NULL']
36404868,PtGen,0.12,0.0,0.08,0.08,0.8398668766021729,0.8454477787017822,0.8426480889320374,0.15323379190643638,0.3333333333333333,0.0780126532566222,0.15520846843719482,0.7426471445542663,0.007462686567164179,['NULL']
35039462,TConvS2S,0.29411764705882354,0.125,0.29411764705882354,0.29411764705882354,0.906462550163269,0.9289120435714722,0.9175499677658081,1.231048321944475,0.3333333333333333,0.37042332026308983,0.39998695083583397,0.7762732681988171,0.009433962264150943,['NULL']
26503920,TConvS2S,0.22857142857142854,0.060606060606060615,0.22857142857142854,0.22857142857142854,0.8631240129470825,0.8843764066696167,0.8736209869384766,0.2873652521980499,0.3333333333333333,0.09064537340170076,0.21617982940127453,0.9326616718265544,0.0,['NULL']
34907832,PtGen,0.4375,0.26666666666666666,0.4375,0.4375,0.9615171551704407,0.9014219045639038,0.9305002093315125,0.14719668295750984,0.3333333333333333,0.06374136007768837,0.15645650797523558,0.8056752671275222,0.0,['NULL']
35998182,TranS2S,0.30769230769230765,0.08333333333333334,0.30769230769230765,0.30769230769230765,0.8869518041610718,0.8559557199478149,0.871178150177002,0.0383274541128648,0.0,0.023964409298181184,0.024557195041173447,0.8488768238187488,0.0,['NULL']
37546354,TConvS2S,0.31578947368421056,0.11111111111111112,0.31578947368421056,0.31578947368421056,0.8748171329498291,0.8430874943733215,0.8586593270301819,0.10442542994454344,0.3333333333333333,0.04023354120319153,0.18170579274495444,0.9429117088415184,0.0,['NULL']
27387425,TranS2S,0.37837837837837834,0.17142857142857143,0.37837837837837834,0.37837837837837834,0.8777178525924683,0.8577532768249512,0.8676207661628723,0.08360940643385435,0.3333333333333333,0.03438868276246281,0.10970568905274074,0.7565405143470298,0.0,['NULL']
35086370,TranS2S,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.8745533227920532,0.8583182096481323,0.8663597106933594,0.03608365274839824,0.0,0.012380464236892591,0.08608476320902507,0.8032495161252362,0.008928571428571428,['NULL']
40407620,TranS2S,0.6,0.36842105263157887,0.5500000000000002,0.5500000000000002,0.8836135864257812,0.8695124387741089,0.8765062689781189,0.9224119042260265,1.0,0.44632152659526647,0.5313109380658716,0.7640203383930942,0.008771929824561403,['NULL']
38329319,BERTS2S,0.6285714285714287,0.24242424242424243,0.5142857142857143,0.5142857142857143,0.9223684668540955,0.9262709617614746,0.9243155717849731,0.14501562021740186,0.0,0.04964612034446044,0.13336006303628287,0.8828871003512677,0.0,['NULL']
37839562,BERTS2S,0.17391304347826084,0.09523809523809523,0.17391304347826084,0.17391304347826084,0.8117656111717224,0.8130936026573181,0.8124290704727173,0.6560431321987245,0.3333333333333333,0.2442725676926514,0.3735584318637848,0.6624665484458458,0.13445378151260504,['NULL']
37618111,PtGen,0.7555555555555555,0.6511627906976744,0.7555555555555555,0.7555555555555555,0.9576719999313354,0.9449431300163269,0.9512649774551392,0.01773582677603509,0.6666666666666666,0.006173333369236342,0.05542649328708649,0.7705739080425231,0.008064516129032258,['NULL']
33675471,BERTS2S,0.5405405405405405,0.22857142857142856,0.5405405405405405,0.5405405405405405,0.8997681736946106,0.9251701831817627,0.9122924208641052,0.09050901398118029,0.0,0.051078088115541515,0.09805746873219807,0.6266620632045525,0.2231404958677686,['NULL']
